algo,mdp,run,rho_hat
RVIQL,stayvsburst,446,2.0
RVIQL,stayvsburst,447,2.0
RVIQL,stayvsburst,448,2.0
RVIQL,stayvsburst,449,2.2296666666666667
RVIQL,stayvsburst,450,2.0
RVIQL,stayvsburst,451,2.2226666666666666
RVIQL,stayvsburst,452,2.0
RVIQL,stayvsburst,453,2.2253333333333334
RVIQL,stayvsburst,454,2.225
RVIQL,stayvsburst,455,2.227222222222222
RVIQL,stayvsburst,456,2.0
RVIQL,stayvsburst,457,2.2213333333333334
RVIQL,stayvsburst,458,2.2287777777777777
RVIQL,stayvsburst,459,2.2247777777777777
RVIQL,stayvsburst,460,2.0
RVIQL,stayvsburst,461,2.0
RVIQL,stayvsburst,462,2.0
RVIQL,stayvsburst,463,2.0
RVIQL,stayvsburst,464,2.0
RVIQL,stayvsburst,465,2.2185555555555556
RVIQL,stayvsburst,466,2.0
RVIQL,stayvsburst,467,2.2196666666666665
RVIQL,stayvsburst,468,2.0
RVIQL,stayvsburst,469,2.228666666666667
RVIQL,stayvsburst,470,2.221111111111111
RVIQL,stayvsburst,471,2.2172222222222224
RVIQL,stayvsburst,472,2.2204444444444444
RVIQL,stayvsburst,473,2.221888888888889
RVIQL,stayvsburst,474,2.2257777777777776
RVIQL,stayvsburst,475,2.2255555555555557
RVIQL,stayvsburst,476,2.221111111111111
RVIQL,stayvsburst,477,2.0
RVIQL,stayvsburst,478,2.0
RVIQL,stayvsburst,479,2.0
RVIQL,stayvsburst,480,2.220222222222222
RVIQL,stayvsburst,481,2.0
RVIQL,stayvsburst,482,2.2208888888888887
RVIQL,stayvsburst,483,2.2216666666666667
RVIQL,stayvsburst,484,2.2294444444444443
RVIQL,stayvsburst,485,2.0
RVIQL,stayvsburst,486,2.0
RVIQL,stayvsburst,487,2.0
RVIQL,stayvsburst,488,2.2222222222222223
RVIQL,stayvsburst,489,2.0
RVIQL,stayvsburst,490,2.2263333333333333
RVIQL,stayvsburst,491,2.2327777777777778
RVIQL,stayvsburst,492,2.0
RVIQL,stayvsburst,493,2.223
RVIQL,stayvsburst,494,2.0
RVIQL,stayvsburst,495,2.0
RVIQL,stayvsburst,496,2.0
RVIQL,stayvsburst,497,2.217111111111111
RVIQL,stayvsburst,498,2.214777777777778
RVIQL,stayvsburst,499,2.0
RVIQL,stayvsburst,500,2.215777777777778
RVIQL,stayvsburst,501,2.2287777777777777
RVIQL,stayvsburst,502,2.0
RVIQL,stayvsburst,503,2.0
RVIQL,stayvsburst,504,2.2195555555555555
RVIQL,stayvsburst,505,2.2168888888888887
RVIQL,stayvsburst,506,2.0
RVIQL,stayvsburst,507,2.0
RVIQL,stayvsburst,508,2.2252222222222224
RVIQL,stayvsburst,509,2.232
RVIQL,stayvsburst,510,2.219333333333333
RVIQL,stayvsburst,511,2.2224444444444442
RVIQL,stayvsburst,512,2.226111111111111
RVIQL,stayvsburst,513,2.0
RVIQL,stayvsburst,514,2.0
RVIQL,stayvsburst,515,2.217888888888889
RVIQL,stayvsburst,516,2.0
RVIQL,stayvsburst,517,2.229
RVIQL,stayvsburst,518,2.2204444444444444
RVIQL,stayvsburst,519,2.0
RVIQL,stayvsburst,520,2.0
RVIQL,stayvsburst,521,2.0
RVIQL,stayvsburst,522,2.0
RVIQL,stayvsburst,523,2.2297777777777776
RVIQL,stayvsburst,524,2.0
RVIQL,stayvsburst,525,2.0
RVIQL,stayvsburst,526,2.0
RVIQL,stayvsburst,527,2.0
RVIQL,stayvsburst,528,2.0
RVIQL,stayvsburst,529,2.0
RVIQL,stayvsburst,530,2.0
RVIQL,stayvsburst,531,2.2213333333333334
RVIQL,stayvsburst,532,2.0
RVIQL,stayvsburst,533,2.0
RVIQL,stayvsburst,534,2.2172222222222224
RVIQL,stayvsburst,535,2.2203333333333335
RVIQL,stayvsburst,536,2.2231111111111113
RVIQL,stayvsburst,537,2.233
RVIQL,stayvsburst,538,2.0
RVIQL,stayvsburst,539,2.0
RVIQL,stayvsburst,540,2.0
RVIQL,stayvsburst,541,2.2191111111111113
RVIQL,stayvsburst,542,2.226777777777778
RVIQL,stayvsburst,543,2.222888888888889
RVIQL,stayvsburst,544,2.2225555555555556
RVIQL,stayvsburst,545,2.222
RVIQL,stayvsburst,546,2.2253333333333334
RVIQL,stayvsburst,547,2.224111111111111
RVIQL,stayvsburst,548,2.0
RVIQL,stayvsburst,549,2.2252222222222224
RVIQL,stayvsburst,550,2.0
RVIQL,stayvsburst,551,2.219777777777778
RVIQL,stayvsburst,552,2.226
RVIQL,stayvsburst,553,2.0
RVIQL,stayvsburst,554,2.0
RVIQL,stayvsburst,555,2.0
RVIQL,stayvsburst,556,2.227333333333333
RVIQL,stayvsburst,557,2.0
RVIQL,stayvsburst,558,2.2303333333333333
RVIQL,stayvsburst,559,2.2255555555555557
RVIQL,stayvsburst,560,2.0
RVIQL,stayvsburst,561,2.0
RVIQL,stayvsburst,562,2.219777777777778
RVIQL,stayvsburst,563,2.222
RVIQL,stayvsburst,564,2.219
RVIQL,stayvsburst,565,2.0
RVIQL,stayvsburst,566,2.2245555555555554
RVIQL,stayvsburst,567,2.2245555555555554
RVIQL,stayvsburst,568,2.0
RVIQL,stayvsburst,569,2.0
RVIQL,stayvsburst,570,2.0
RVIQL,stayvsburst,571,2.2194444444444446
RVIQL,stayvsburst,572,2.0
RVIQL,stayvsburst,573,2.2212222222222224
RVIQL,stayvsburst,574,2.2236666666666665
RVIQL,stayvsburst,575,2.2266666666666666
RVIQL,stayvsburst,576,2.222888888888889
RVIQL,stayvsburst,577,2.0
RVIQL,stayvsburst,578,2.0
RVIQL,stayvsburst,579,2.225888888888889
RVIQL,stayvsburst,580,2.0
RVIQL,stayvsburst,581,2.2266666666666666
RVIQL,stayvsburst,582,2.222777777777778
RVIQL,stayvsburst,583,2.2224444444444442
RVIQL,stayvsburst,584,2.227333333333333
RVIQL,stayvsburst,585,2.0
RVIQL,stayvsburst,586,2.0
RVIQL,stayvsburst,587,2.0
