algo,mdp,run,rho_hat
RVIQL,resetdie,789,6.0
RVIQL,resetdie,790,6.0
RVIQL,resetdie,791,5.0
RVIQL,resetdie,792,6.0
RVIQL,resetdie,793,6.0
RVIQL,resetdie,794,5.0
RVIQL,resetdie,795,3.0
RVIQL,resetdie,796,6.0
RVIQL,resetdie,797,0.7449555555555556
RVIQL,resetdie,798,6.0
RVIQL,resetdie,799,6.0
RVIQL,resetdie,800,5.0
RVIQL,resetdie,801,6.0
RVIQL,resetdie,802,6.0
RVIQL,resetdie,803,0.297
RVIQL,resetdie,804,5.0
RVIQL,resetdie,805,6.0
RVIQL,resetdie,806,6.0
RVIQL,resetdie,807,0.32133333333333336
RVIQL,resetdie,808,6.0
RVIQL,resetdie,809,6.0
RVIQL,resetdie,810,0.7533333333333333
RVIQL,resetdie,811,6.0
RVIQL,resetdie,812,6.0
RVIQL,resetdie,813,3.0
RVIQL,resetdie,814,6.0
RVIQL,resetdie,815,6.0
RVIQL,resetdie,816,0.7533777777777778
RVIQL,resetdie,817,6.0
RVIQL,resetdie,818,3.0
RVIQL,resetdie,819,3.0
RVIQL,resetdie,820,5.0
RVIQL,resetdie,821,6.0
RVIQL,resetdie,822,5.0
RVIQL,resetdie,823,3.0
RVIQL,resetdie,824,3.0
RVIQL,resetdie,825,6.0
RVIQL,resetdie,826,5.0
RVIQL,resetdie,827,3.0
RVIQL,resetdie,828,5.0
RVIQL,resetdie,829,6.0
RVIQL,resetdie,830,6.0
RVIQL,resetdie,831,5.0
RVIQL,resetdie,832,6.0
RVIQL,resetdie,833,6.0
RVIQL,resetdie,834,6.0
RVIQL,resetdie,835,6.0
RVIQL,resetdie,836,5.0
RVIQL,resetdie,837,6.0
RVIQL,resetdie,838,6.0
RVIQL,resetdie,839,6.0
RVIQL,resetdie,840,0.7431333333333333
RVIQL,resetdie,841,0.32986666666666664
RVIQL,resetdie,842,6.0
RVIQL,resetdie,843,0.7688444444444444
RVIQL,resetdie,844,6.0
RVIQL,resetdie,845,6.0
RVIQL,resetdie,846,5.0
RVIQL,resetdie,847,6.0
RVIQL,resetdie,848,6.0
RVIQL,resetdie,849,6.0
RVIQL,resetdie,850,6.0
RVIQL,resetdie,851,6.0
RVIQL,resetdie,852,0.7492222222222222
RVIQL,resetdie,853,3.0
RVIQL,resetdie,854,6.0
RVIQL,resetdie,855,6.0
RVIQL,resetdie,856,6.0
RVIQL,resetdie,857,6.0
RVIQL,resetdie,858,0.7368222222222223
RVIQL,resetdie,859,5.0
RVIQL,resetdie,860,6.0
RVIQL,resetdie,861,6.0
RVIQL,resetdie,862,6.0
RVIQL,resetdie,863,0.7499333333333333
RVIQL,resetdie,864,3.0
RVIQL,resetdie,865,6.0
RVIQL,resetdie,866,6.0
RVIQL,resetdie,867,5.0
RVIQL,resetdie,868,6.0
RVIQL,resetdie,869,6.0
RVIQL,resetdie,870,6.0
RVIQL,resetdie,871,6.0
RVIQL,resetdie,872,0.7499777777777777
RVIQL,resetdie,873,0.3008222222222222
RVIQL,resetdie,874,6.0
RVIQL,resetdie,875,3.0
RVIQL,resetdie,876,6.0
RVIQL,resetdie,877,5.0
RVIQL,resetdie,878,6.0
RVIQL,resetdie,879,6.0
RVIQL,resetdie,880,3.0
RVIQL,resetdie,881,6.0
RVIQL,resetdie,882,6.0
RVIQL,resetdie,883,6.0
RVIQL,resetdie,884,6.0
RVIQL,resetdie,885,6.0
RVIQL,resetdie,886,3.0
RVIQL,resetdie,887,6.0
RVIQL,resetdie,888,5.0
RVIQL,resetdie,889,3.0
RVIQL,resetdie,890,3.0
RVIQL,resetdie,891,0.7635777777777778
RVIQL,resetdie,892,3.0
RVIQL,resetdie,893,6.0
RVIQL,resetdie,894,6.0
RVIQL,resetdie,895,5.0
RVIQL,resetdie,896,3.0
RVIQL,resetdie,897,0.7472888888888889
RVIQL,resetdie,898,6.0
RVIQL,resetdie,899,6.0
RVIQL,resetdie,900,6.0
RVIQL,resetdie,901,6.0
RVIQL,resetdie,902,5.0
RVIQL,resetdie,903,0.7470888888888889
RVIQL,resetdie,904,6.0
RVIQL,resetdie,905,6.0
RVIQL,resetdie,906,0.7419111111111111
RVIQL,resetdie,907,5.0
RVIQL,resetdie,908,6.0
RVIQL,resetdie,909,6.0
RVIQL,resetdie,910,6.0
RVIQL,resetdie,911,3.0
RVIQL,resetdie,912,6.0
RVIQL,resetdie,913,6.0
RVIQL,resetdie,914,6.0
RVIQL,resetdie,915,5.0
RVIQL,resetdie,916,6.0
RVIQL,resetdie,917,6.0
RVIQL,resetdie,918,6.0
RVIQL,resetdie,919,5.0
RVIQL,resetdie,920,6.0
RVIQL,resetdie,921,6.0
RVIQL,resetdie,922,6.0
RVIQL,resetdie,923,0.7526888888888889
RVIQL,resetdie,924,6.0
RVIQL,resetdie,925,5.0
RVIQL,resetdie,926,6.0
RVIQL,resetdie,927,6.0
RVIQL,resetdie,928,6.0
RVIQL,resetdie,929,6.0
RVIQL,resetdie,930,6.0
RVIQL,resetdie,931,6.0
RVIQL,resetdie,932,5.0
RVIQL,resetdie,933,6.0
RVIQL,resetdie,934,0.7472
RVIQL,resetdie,935,5.0
RVIQL,resetdie,936,0.7534888888888889
RVIQL,resetdie,937,3.0
RVIQL,resetdie,938,6.0
RVIQL,resetdie,939,6.0
RVIQL,resetdie,940,6.0
RVIQL,resetdie,941,6.0
RVIQL,resetdie,942,3.0
RVIQL,resetdie,943,6.0
RVIQL,resetdie,944,3.0
RVIQL,resetdie,945,5.0
RVIQL,resetdie,946,6.0
RVIQL,resetdie,947,3.0
RVIQL,resetdie,948,5.0
RVIQL,resetdie,949,0.7505777777777778
RVIQL,resetdie,950,6.0
RVIQL,resetdie,951,5.0
RVIQL,resetdie,952,6.0
RVIQL,resetdie,953,3.0
RVIQL,resetdie,954,6.0
RVIQL,resetdie,955,6.0
RVIQL,resetdie,956,6.0
RVIQL,resetdie,957,0.7578
RVIQL,resetdie,958,6.0
RVIQL,resetdie,959,6.0
RVIQL,resetdie,960,3.0
RVIQL,resetdie,961,5.0
RVIQL,resetdie,962,6.0
RVIQL,resetdie,963,6.0
RVIQL,resetdie,964,6.0
RVIQL,resetdie,965,3.0
RVIQL,resetdie,966,6.0
RVIQL,resetdie,967,6.0
RVIQL,resetdie,968,5.0
RVIQL,resetdie,969,6.0
RVIQL,resetdie,970,5.0
RVIQL,resetdie,971,3.0
RVIQL,resetdie,972,0.7405555555555555
RVIQL,resetdie,973,6.0
RVIQL,resetdie,974,6.0
RVIQL,resetdie,975,6.0
RVIQL,resetdie,976,6.0
RVIQL,resetdie,977,6.0
RVIQL,resetdie,978,5.0
RVIQL,resetdie,979,6.0
RVIQL,resetdie,980,6.0
RVIQL,resetdie,981,6.0
RVIQL,resetdie,982,3.0
RVIQL,resetdie,983,6.0
RVIQL,resetdie,984,6.0
RVIQL,resetdie,985,6.0
RVIQL,resetdie,986,0.7649111111111111
RVIQL,resetdie,987,6.0
RVIQL,resetdie,988,6.0
RVIQL,resetdie,989,0.7580444444444444
RVIQL,resetdie,990,6.0
RVIQL,resetdie,991,6.0
RVIQL,resetdie,992,6.0
RVIQL,resetdie,993,0.7596222222222222
RVIQL,resetdie,994,6.0
RVIQL,resetdie,995,6.0
RVIQL,resetdie,996,6.0
RVIQL,resetdie,997,3.0
RVIQL,resetdie,998,0.7486666666666667
RVIQL,resetdie,999,6.0
