algo,mdp,run,rho_empirical,rho_internal
DiffQL,ring,461,1.0,0.9999999999999539
DiffQL,ring,462,1.0,0.9999999999999539
DiffQL,ring,463,1.0,0.9999999999999539
DiffQL,ring,464,1.0,0.9999999999999539
DiffQL,ring,465,1.0,0.9999999999999539
DiffQL,ring,466,1.0,0.9999999999999539
DiffQL,ring,467,1.0,0.9999999999999539
DiffQL,ring,468,1.0,0.9999999999999539
DiffQL,ring,469,1.0,0.9999999999999539
DiffQL,ring,470,1.0,0.9999999999999539
DiffQL,ring,471,1.0,0.9999999999999539
DiffQL,ring,472,1.0,0.9999999999999539
DiffQL,ring,473,1.0,0.9999999999999539
DiffQL,ring,474,1.0,0.9999999999999539
DiffQL,ring,475,1.0,0.9999999999999539
DiffQL,ring,476,1.0,0.9999999999999539
DiffQL,ring,477,1.0,0.9999999999999539
DiffQL,ring,478,1.0,0.9999999999999539
DiffQL,ring,479,1.0,0.9999999999999539
DiffQL,ring,480,1.0,0.9999999999999539
DiffQL,ring,481,1.0,0.9999999999999539
DiffQL,ring,482,1.0,0.9999999999999539
DiffQL,ring,483,1.0,0.9999999999999539
DiffQL,ring,484,1.0,0.9999999999999539
DiffQL,ring,485,1.0,0.9999999999999539
DiffQL,ring,486,1.0,0.9999999999999539
DiffQL,ring,487,1.0,0.9999999999999539
DiffQL,ring,488,1.0,0.9999999999999539
DiffQL,ring,489,1.0,0.9999999999999539
DiffQL,ring,490,1.0,0.9999999999999539
DiffQL,ring,491,1.0,0.9999999999999539
DiffQL,ring,492,1.0,0.9999999999999539
DiffQL,ring,493,1.0,0.9999999999999539
DiffQL,ring,494,1.0,0.9999999999999539
DiffQL,ring,495,1.0,0.9999999999999539
DiffQL,ring,496,1.0,0.9999999999999539
DiffQL,ring,497,1.0,0.9999999999999539
DiffQL,ring,498,1.0,0.9999999999999539
DiffQL,ring,499,1.0,0.9999999999999539
DiffQL,ring,500,1.0,0.9999999999999539
DiffQL,ring,501,1.0,0.9999999999999539
DiffQL,ring,502,1.0,0.9999999999999539
DiffQL,ring,503,1.0,0.9999999999999539
DiffQL,ring,504,1.0,0.9999999999999539
DiffQL,ring,505,1.0,0.9999999999999539
DiffQL,ring,506,1.0,0.9999999999999539
DiffQL,ring,507,1.0,0.9999999999999539
DiffQL,ring,508,1.0,0.9999999999999539
DiffQL,ring,509,1.0,0.9999999999999539
DiffQL,ring,510,1.0,0.9999999999999539
DiffQL,ring,511,1.0,0.9999999999999539
DiffQL,ring,512,1.0,0.9999999999999539
DiffQL,ring,513,1.0,0.9999999999999539
DiffQL,ring,514,1.0,0.9999999999999539
DiffQL,ring,515,1.0,0.9999999999999539
DiffQL,ring,516,1.0,0.9999999999999539
DiffQL,ring,517,1.0,0.9999999999999539
DiffQL,ring,518,1.0,0.9999999999999539
DiffQL,ring,519,1.0,0.9999999999999539
DiffQL,ring,520,1.0,0.9999999999999539
DiffQL,ring,521,1.0,0.9999999999999539
DiffQL,ring,522,1.0,0.9999999999999539
DiffQL,ring,523,1.0,0.9999999999999539
DiffQL,ring,524,1.0,0.9999999999999539
DiffQL,ring,525,1.0,0.9999999999999539
DiffQL,ring,526,1.0,0.9999999999999539
DiffQL,ring,527,1.0,0.9999999999999539
DiffQL,ring,528,1.0,0.9999999999999539
DiffQL,ring,529,1.0,0.9999999999999539
DiffQL,ring,530,1.0,0.9999999999999539
DiffQL,ring,531,1.0,0.9999999999999539
DiffQL,ring,532,1.0,0.9999999999999539
DiffQL,ring,533,1.0,0.9999999999999539
DiffQL,ring,534,1.0,0.9999999999999539
DiffQL,ring,535,1.0,0.9999999999999539
DiffQL,ring,536,1.0,0.9999999999999539
DiffQL,ring,537,1.0,0.9999999999999539
DiffQL,ring,538,1.0,0.9999999999999539
DiffQL,ring,539,1.0,0.9999999999999539
DiffQL,ring,540,1.0,0.9999999999999539
DiffQL,ring,541,1.0,0.9999999999999539
DiffQL,ring,542,1.0,0.9999999999999539
DiffQL,ring,543,1.0,0.9999999999999539
DiffQL,ring,544,1.0,0.9999999999999539
DiffQL,ring,545,1.0,0.9999999999999539
DiffQL,ring,546,1.0,0.9999999999999539
DiffQL,ring,547,1.0,0.9999999999999539
DiffQL,ring,548,1.0,0.9999999999999539
DiffQL,ring,549,1.0,0.9999999999999539
DiffQL,ring,550,1.0,0.9999999999999539
DiffQL,ring,551,1.0,0.9999999999999539
DiffQL,ring,552,1.0,0.9999999999999539
DiffQL,ring,553,1.0,0.9999999999999539
DiffQL,ring,554,1.0,0.9999999999999539
DiffQL,ring,555,1.0,0.9999999999999539
DiffQL,ring,556,1.0,0.9999999999999539
DiffQL,ring,557,1.0,0.9999999999999539
DiffQL,ring,558,1.0,0.9999999999999539
DiffQL,ring,559,1.0,0.9999999999999539
DiffQL,ring,560,1.0,0.9999999999999539
DiffQL,ring,561,1.0,0.9999999999999539
DiffQL,ring,562,1.0,0.9999999999999539
DiffQL,ring,563,1.0,0.9999999999999539
DiffQL,ring,564,1.0,0.9999999999999539
DiffQL,ring,565,1.0,0.9999999999999539
DiffQL,ring,566,1.0,0.9999999999999539
DiffQL,ring,567,1.0,0.9999999999999539
DiffQL,ring,568,1.0,0.9999999999999539
DiffQL,ring,569,1.0,0.9999999999999539
DiffQL,ring,570,1.0,0.9999999999999539
DiffQL,ring,571,1.0,0.9999999999999539
DiffQL,ring,572,1.0,0.9999999999999539
DiffQL,ring,573,1.0,0.9999999999999539
DiffQL,ring,574,1.0,0.9999999999999539
DiffQL,ring,575,1.0,0.9999999999999539
DiffQL,ring,576,1.0,0.9999999999999539
DiffQL,ring,577,1.0,0.9999999999999539
