algo,mdp,run,rho_hat
RVIQL,twostate,870,1.0
RVIQL,twostate,871,1.0
RVIQL,twostate,872,1.0
RVIQL,twostate,873,1.0
RVIQL,twostate,874,1.0
RVIQL,twostate,875,1.0
RVIQL,twostate,876,1.0
RVIQL,twostate,877,1.0
RVIQL,twostate,878,1.0
RVIQL,twostate,879,1.0
RVIQL,twostate,880,1.0
RVIQL,twostate,881,1.0
RVIQL,twostate,882,1.0
RVIQL,twostate,883,1.0
RVIQL,twostate,884,1.0
RVIQL,twostate,885,1.0
RVIQL,twostate,886,1.0
RVIQL,twostate,887,1.0
RVIQL,twostate,888,1.0
RVIQL,twostate,889,1.0
RVIQL,twostate,890,1.0
RVIQL,twostate,891,1.0
RVIQL,twostate,892,1.0
RVIQL,twostate,893,1.0
RVIQL,twostate,894,1.0
RVIQL,twostate,895,1.0
RVIQL,twostate,896,1.0
RVIQL,twostate,897,1.0
RVIQL,twostate,898,1.0
RVIQL,twostate,899,1.0
RVIQL,twostate,900,1.0
RVIQL,twostate,901,1.0
RVIQL,twostate,902,1.0
RVIQL,twostate,903,1.0
RVIQL,twostate,904,1.0
RVIQL,twostate,905,1.0
RVIQL,twostate,906,1.0
RVIQL,twostate,907,1.0
RVIQL,twostate,908,1.0
RVIQL,twostate,909,1.0
RVIQL,twostate,910,1.0
RVIQL,twostate,911,1.0
RVIQL,twostate,912,1.0
RVIQL,twostate,913,1.0
RVIQL,twostate,914,1.0
RVIQL,twostate,915,1.0
RVIQL,twostate,916,1.0
RVIQL,twostate,917,1.0
RVIQL,twostate,918,1.0
RVIQL,twostate,919,1.0
RVIQL,twostate,920,1.0
RVIQL,twostate,921,1.0
RVIQL,twostate,922,1.0
RVIQL,twostate,923,1.0
RVIQL,twostate,924,1.0
RVIQL,twostate,925,1.0
RVIQL,twostate,926,1.0
RVIQL,twostate,927,1.0
RVIQL,twostate,928,1.0
RVIQL,twostate,929,1.0
RVIQL,twostate,930,1.0
RVIQL,twostate,931,1.0
RVIQL,twostate,932,1.0
RVIQL,twostate,933,1.0
RVIQL,twostate,934,1.0
RVIQL,twostate,935,1.0
RVIQL,twostate,936,1.0
RVIQL,twostate,937,1.0
RVIQL,twostate,938,1.0
RVIQL,twostate,939,1.0
RVIQL,twostate,940,1.0
RVIQL,twostate,941,1.0
RVIQL,twostate,942,1.0
RVIQL,twostate,943,1.0
RVIQL,twostate,944,1.0
RVIQL,twostate,945,1.0
RVIQL,twostate,946,1.0
RVIQL,twostate,947,1.0
RVIQL,twostate,948,1.0
RVIQL,twostate,949,1.0
RVIQL,twostate,950,1.0
RVIQL,twostate,951,1.0
RVIQL,twostate,952,1.0
RVIQL,twostate,953,1.0
RVIQL,twostate,954,1.0
RVIQL,twostate,955,1.0
RVIQL,twostate,956,1.0
RVIQL,twostate,957,1.0
RVIQL,twostate,958,1.0
RVIQL,twostate,959,1.0
RVIQL,twostate,960,1.0
RVIQL,twostate,961,1.0
RVIQL,twostate,962,1.0
RVIQL,twostate,963,1.0
RVIQL,twostate,964,1.0
RVIQL,twostate,965,1.0
RVIQL,twostate,966,1.0
RVIQL,twostate,967,1.0
RVIQL,twostate,968,1.0
RVIQL,twostate,969,1.0
RVIQL,twostate,970,1.0
RVIQL,twostate,971,1.0
RVIQL,twostate,972,1.0
RVIQL,twostate,973,1.0
RVIQL,twostate,974,1.0
RVIQL,twostate,975,1.0
RVIQL,twostate,976,1.0
RVIQL,twostate,977,1.0
RVIQL,twostate,978,1.0
RVIQL,twostate,979,1.0
RVIQL,twostate,980,1.0
RVIQL,twostate,981,1.0
RVIQL,twostate,982,1.0
RVIQL,twostate,983,1.0
RVIQL,twostate,984,1.0
RVIQL,twostate,985,1.0
RVIQL,twostate,986,1.0
RVIQL,twostate,987,1.0
RVIQL,twostate,988,1.0
RVIQL,twostate,989,1.0
RVIQL,twostate,990,1.0
RVIQL,twostate,991,1.0
RVIQL,twostate,992,1.0
RVIQL,twostate,993,1.0
RVIQL,twostate,994,1.0
RVIQL,twostate,995,1.0
RVIQL,twostate,996,1.0
RVIQL,twostate,997,1.0
RVIQL,twostate,998,1.0
RVIQL,twostate,999,1.0
